date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX
2019-10-22,8078.2,8.81e-09,172.3,0.291607,228.04,106.35,53.74,2.9,18.2,0.838575,NA,0.062811,2.61,0.038816,56.66,0.985499,0.015212,3.36,0.033744,0.002412,67.59,4.48,0.232206,0.728223,7.3,2.88,0.270907,NA,35.94,0.038791,493.16,1.8,0.583769,2.44,0.002565,1.33,0.242527,1,0.003288,0.007639,NA,0.007213,7.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-23,7514.67,5.76e-09,162.4,0.274143,210.38,97.55,49.63,2.72,16.71,0.761316,NA,0.059984,2.61,0.036409,53.01,0.960289,0.014318,3.2,0.031741,0.002271,63.19,4.26,0.214029,0.663426,6.93,2.69,0.253577,NA,33.05,0.037385,460.32,1.69,0.549459,2.39,0.002495,1.25,0.241804,1,0.003002,0.007401,NA,0.006841,6.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-24,7493.49,6.51e-09,162.17,0.278491,214.05,106.89,50.07,2.75,16.89,0.768243,NA,0.060612,2.75,0.037685,53.55,0.954361,0.015298,3.2,0.031635,0.00227,63.31,4.3,0.185695,0.662686,7.04,2.85,0.256239,NA,33.44,0.038373,467.13,1.68,0.551232,2.36,0.002538,1.25,0.238201,1.01,0.003021,0.006992,NA,0.006823,7.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-25,8660.7,4.6e-09,181.52,0.298165,259.17,133.53,56.94,3.18,18.62,0.834757,NA,0.063761,2.84,0.041246,58.97,0.970547,0.017639,3.6,0.034654,0.002542,70.36,4.75,0.173144,0.787354,7.81,3.02,0.272255,NA,37.22,0.040473,515.85,1.88,0.619236,2.64,0.002684,1.3,0.253704,0.999758,0.003375,0.007278,NA,0.007829,7.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-26,9244.97,3.86e-09,179.84,0.293699,252.51,138.72,56.78,3.14,18.89,0.831994,NA,0.062557,2.75,0.040547,56.73,0.973527,0.016582,3.51,0.03642,0.002518,70.73,4.58,0.240317,0.819474,9.06,3.09,0.268433,NA,36.08,0.04082,503.34,1.93,0.662575,2.7,0.002622,1.33,0.236372,0.999284,0.003367,0.00741,NA,0.008166,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-27,9551.71,2.58e-09,184.24,0.2981,261.25,140.47,59.91,3.34,19.35,0.875154,NA,0.064513,2.68,0.042335,59.75,0.981255,0.019132,3.57,0.035694,0.002582,71.76,4.8,0.263706,0.818865,11.54,3.2,0.273617,NA,37.46,0.041925,517.6,1.98,0.983525,3,0.002654,1.4,0.24009,1,0.004141,0.007493,NA,0.007818,8.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-28,9256.15,3.61e-09,182.66,0.296007,265.41,138.28,58.13,3.3,19.76,0.875315,NA,0.064778,2.67,0.042363,59.55,0.948571,0.020184,3.8,0.035859,0.002556,72.26,4.77,0.249886,0.759246,10.78,3.11,0.285335,NA,38.04,0.041893,516.85,1.96,0.881455,2.97,0.002646,1.38,0.238891,1,0.003831,0.007401,NA,0.007422,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,9427.69,4.73e-09,190.34,0.301956,288.96,141.26,59.87,3.41,20.48,0.878892,NA,0.066185,2.67,0.043444,59.86,0.941845,0.021991,3.82,0.036559,0.002666,73.51,4.93,0.260147,0.771672,10.77,3.16,0.280638,NA,39.2,0.042178,527.15,2,0.8562,3,0.002655,1.46,0.235615,1,0.004208,0.008041,NA,0.00765,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,9205.73,2.34e-09,184.69,0.296555,290.63,135.88,58.42,3.3,20.09,0.914079,NA,0.064568,2.62,0.041967,58.62,0.948045,0.020114,3.77,0.036107,0.002587,72.55,4.82,0.258253,0.751014,11.26,3.04,0.28332,NA,38.69,0.040603,526.28,1.93,0.890525,2.92,0.002616,1.41,0.235093,1,0.004162,0.006972,NA,0.007191,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-31,9199.58,3.42e-09,183.97,0.296358,284.48,129.79,58.78,3.28,20,0.890512,NA,0.065215,2.74,0.041636,59.3,0.980639,0.019898,3.94,0.036997,0.002577,72.17,4.84,0.284351,0.752973,10.62,3.21,0.273019,NA,37.9,0.040911,543.61,1.92,0.861077,2.97,0.002615,1.39,0.234045,1.01,0.004122,0.007568,NA,0.007102,8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-01,9261.1,3.49e-09,183.97,0.292642,279.14,129.8,58.58,3.35,20.02,0.877941,NA,0.069231,2.72,0.042345,60.87,0.993561,0.019676,3.96,0.0381,0.002577,72.08,4.89,0.454853,0.76473,10.65,3.27,0.274222,NA,37.82,0.041587,530.34,1.97,0.871224,3.13,0.00263,1.38,0.235579,1.01,0.003993,0.007902,NA,0.006903,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-02,9324.72,2.27e-09,183.93,0.296263,290.72,132.08,58.6,3.33,20.27,0.865528,NA,0.071264,2.71,0.042599,62.31,1.01,0.019958,3.95,0.037504,0.002575,72.45,4.94,0.282525,0.780205,11.02,3.43,0.273877,NA,37.85,0.042525,524.52,1.98,0.927644,3.27,0.002627,1.39,0.234685,1,0.004225,0.007593,NA,0.007255,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-03,9235.35,2.09e-09,182.43,0.291261,292.71,129.58,58.63,3.28,20.21,0.868879,NA,0.069091,2.67,0.04193,63.47,1,0.0197,3.91,0.038023,0.002554,71.42,4.9,0.25352,0.782765,11.07,3.4,0.269963,NA,37.21,0.041663,525.54,1.95,0.90117,3.14,0.002637,1.36,0.232455,1,0.004272,0.00855,NA,0.007295,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,9412.61,3.72e-09,186.36,0.299937,291.85,132.38,61.57,3.45,20.74,0.891802,NA,0.07639,2.69,0.043236,63.13,1.01,0.019831,3.92,0.037428,0.002609,72.82,4.97,0.283729,0.799609,11.46,3.62,0.274708,NA,37.93,0.042149,542.62,1.98,0.911636,3.25,0.002614,1.37,0.244276,1,0.004396,0.008184,NA,0.007362,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-05,9342.53,2.26e-09,189.3,0.301255,293.71,138.17,63.3,3.62,20.72,0.927137,NA,0.082164,2.68,0.044328,62.98,0.994844,0.019852,3.91,0.036982,0.002651,74.38,5.03,0.330661,0.794796,11.18,3.75,0.276853,NA,38.77,0.043202,555.17,1.99,0.905848,3.27,0.002624,1.33,0.251742,1,0.004914,0.007582,NA,0.00742,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-06,9360.88,2.21e-09,191.59,0.310086,306.23,139.51,64.27,3.62,20.82,1.02,NA,0.078435,2.74,0.044956,64.21,0.986174,0.020188,4,0.036341,0.002683,74.56,5.09,0.689307,0.791302,11.1,3.76,0.280195,NA,39.02,0.043075,585.61,2.06,0.897487,3.4,0.002628,1.34,0.263042,1,0.005256,0.007368,NA,0.007373,8.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-07,9267.56,3.37e-09,187.98,0.292431,293.5,133.81,61.84,3.5,20.65,1.22,NA,0.075014,2.69,0.043637,63.51,0.992144,0.019623,3.98,0.038295,0.002632,73.03,5.26,0.956646,0.772747,11.2,3.89,0.272344,NA,38.77,0.042099,659.82,2.02,0.895349,3.34,0.002725,1.37,0.252833,1.01,0.005658,0.007697,NA,0.007111,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-08,8804.88,3.2e-09,184.21,0.276953,277.98,124.73,60.53,3.42,19.69,1.17,NA,0.071888,2.72,0.042297,60.89,0.993169,0.018794,3.87,0.037469,0.002579,69.76,4.99,1.36,0.740097,10.67,3.81,0.26489,NA,36.52,0.039398,661.1,1.98,0.825677,2.98,0.002653,1.33,0.238165,1,0.00533,0.007546,NA,0.007018,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-09,8813.58,2.99e-09,185.03,0.280196,282.74,130,61.95,3.49,19.74,1.24,NA,0.072812,2.8,0.042445,62.18,0.974526,0.018964,3.84,0.035133,0.002589,69.86,4.96,1.05,0.745533,10.69,3.96,0.266753,NA,36.81,0.039474,646.19,2,0.827072,3.1,0.002713,1.34,0.248686,1,0.005123,0.007004,NA,0.007233,8.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-10,9055.53,2.9e-09,189.48,0.280204,293.48,134.75,63.84,3.58,20.48,1.23,NA,0.078228,2.78,0.043958,63.9,0.99192,0.019402,3.9,0.035847,0.002652,71.57,5.05,1.11,0.758369,11.05,4.21,0.267736,NA,37.69,0.040485,668.4,2.05,0.853133,3.24,0.002775,1.4,0.246648,1,0.005741,0.006994,NA,0.007196,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-11,8757.79,2.19e-09,185.49,0.275086,287.16,131.81,61.9,3.45,20.13,1.18,NA,0.079809,2.75,0.043194,61.93,0.974652,0.019096,3.83,0.035068,0.002596,70.36,4.9,1.7,0.741881,11.17,4.36,0.258467,NA,36.75,0.039528,649.76,1.99,0.84689,3.18,0.002715,1.36,0.24243,1,0.006043,0.007068,NA,0.006993,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-12,8815.66,1.71e-09,186.84,0.272418,289.24,131.91,61.34,3.48,20.86,1.17,NA,0.077072,2.82,0.043767,62.26,0.975515,0.019614,3.82,0.035182,0.002617,70.38,4.91,1.17,0.739463,12.15,4.22,0.260642,NA,36.88,0.040325,657.08,2,0.91581,3.18,0.002725,1.38,0.241835,1,0.006543,0.006954,NA,0.007236,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-13,8808.26,2.19e-09,188.26,0.273036,286.49,129.57,61.11,3.48,21.25,1.13,NA,0.076576,3.02,0.043492,65.33,0.96009,0.020113,3.86,0.034973,0.042949,70,4.86,1.29,0.748757,13.2,4,0.258613,NA,36.98,0.040477,654.52,2.01,0.932138,3.3,0.002698,1.41,0.255408,1,0.006308,0.006607,NA,0.007208,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-14,8708.1,1.84e-09,186,0.270391,279.56,126.78,59.43,3.42,21.26,1.22,NA,0.07474,3.06,0.043119,65.54,0.959835,0.019509,3.8,0.037192,0.003728,69.16,4.78,1.68,0.739739,12.72,4.02,0.265113,NA,36.65,0.040194,647.95,1.99,0.888848,3.32,0.00268,1.44,0.257811,1.01,0.007349,0.007597,NA,0.007058,8.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-15,8491.99,2.12e-09,180.52,0.261654,264.71,123.83,57.81,3.34,20.32,1.17,NA,0.072335,3.04,0.043974,61.96,0.962074,0.018617,3.65,0.035782,0.023088,68.21,4.57,1.16,0.70246,12.05,3.93,0.25853,NA,36.21,0.04001,605.67,1.94,0.831863,3,0.002657,1.48,0.250756,1,0.007823,0.006907,NA,0.006883,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-16,8550.76,2.41e-09,183.35,0.263886,267.7,124.44,58.57,3.41,20.28,1.16,NA,0.071906,3.01,0.044172,62.01,0.973587,0.018794,3.66,0.035418,0.012941,68.41,4.67,1.57,0.733771,12.47,3.99,0.257906,NA,36.16,0.043503,626.5,1.94,0.840321,2.93,0.002669,1.48,0.26956,1.01,0.007293,0.006747,NA,0.00692,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-17,8577.98,1.47e-09,185.12,0.265253,268.74,124.34,59.57,3.42,20.26,1.16,NA,0.072137,2.93,0.045421,62.14,0.975521,0.018893,3.64,0.03621,0.006613,68.3,4.65,1.3,0.735497,12.17,3.92,0.259137,NA,36.12,0.04167,672.67,1.94,0.827789,2.9,0.002648,1.48,0.277868,1.01,0.007719,0.00672,NA,0.006916,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,8309.29,2.07e-09,180.56,0.255653,250.18,117.88,56.8,3.23,19.32,1.23,NA,0.068304,2.83,0.043802,59.38,0.971437,0.017397,3.52,0.035852,0.005228,65.32,4.44,1.32,0.719316,11.48,3.63,0.253146,NA,35.13,0.040121,654.03,1.94,0.768925,2.76,0.002576,1.45,0.266433,1.01,0.007511,0.00696,NA,0.006662,7.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-19,8206.15,1.49e-09,177.46,0.2565,244.41,110.48,55.62,3.15,18.7,1.22,NA,0.065751,2.76,0.042542,58.96,0.960514,0.017068,3.43,0.033815,0.003716,65.81,4.42,1.86,0.699848,11.79,3.53,0.247318,NA,34.31,0.039976,605.81,1.84,0.733933,2.61,0.002548,1.44,0.252056,1.01,0.006951,0.008111,NA,0.006571,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-20,8027.27,1.55e-09,175.7,0.251364,244.24,106.55,55.29,3.1,18.17,1.21,NA,0.065502,2.71,0.041178,58.25,0.956159,0.016644,3.36,0.033726,0.003355,63.97,4.37,1.61,0.701568,11.55,3.35,0.242027,NA,33.91,0.040155,586.16,1.5,0.72315,2.55,0.002556,1.43,0.235698,1.01,0.006156,0.007187,NA,0.007118,7.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-21,7642.75,1.68e-09,161.46,0.243766,226.6,100.26,50.88,2.83,16.84,1.21,NA,0.061683,2.55,0.038406,54.14,0.938479,0.015422,3.1,0.032155,0.003736,60.54,4.18,1.7,0.641692,11.06,3.2,0.227539,NA,31.36,0.038152,528.96,1.64,0.668702,2.47,0.002426,1.42,0.222107,1,0.005743,0.007809,NA,0.007017,6.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-22,7296.58,1.12e-09,150.27,0.2316,208.93,96.95,47.62,2.63,15.58,1.22,NA,0.059502,2.35,0.037148,51.27,0.92941,0.014482,2.82,0.030096,0.089302,55.54,3.89,1.9,0.628736,9.7,2.94,0.209722,NA,29.19,0.036201,519.71,1.42,0.608325,2.12,0.002362,1.4,0.220183,1,0.005199,0.007166,NA,0.006733,6.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-23,7397.8,1.53e-09,153.42,0.236188,217.34,109.24,48.71,2.72,16.42,1.39,NA,0.060364,2.45,0.038343,52.11,0.951134,0.01518,2.81,0.03085,0.043675,55.38,4.05,1.94,0.638741,10.14,3.25,0.217941,NA,29.92,0.036647,551.96,1.57,0.639025,2.24,0.002505,1.42,0.222479,1.01,0.005817,0.007443,NA,0.006877,6.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-24,7047.92,9.55e-10,142.83,0.223184,205.15,100.41,44.73,2.45,15.28,1.34,NA,0.056881,2.26,0.035588,48.22,0.93623,0.01393,2.42,0.030245,0.342833,51.96,3.76,1.89,0.593516,9.15,3.06,0.203613,NA,27.68,0.035031,480.06,1.53,0.566212,1.97,0.002365,1.42,0.208225,1.02,0.005274,0.007249,NA,0.006402,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-25,7146.13,1.01e-09,146.48,0.218622,209.24,104.54,45.83,2.54,15.27,1.24,NA,0.057595,2.28,0.036048,50.2,0.904211,0.014292,2.47,0.02775,0.424698,50.23,3.79,2.23,0.60943,9.13,3.41,0.209938,NA,27.35,0.035566,528.88,1.57,0.605229,2.08,0.002286,1.4,0.206318,1,0.005895,0.00736,NA,0.006419,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-26,7218.37,1.14e-09,148.97,0.222145,212.93,107.79,47.27,2.63,15.53,1.24,NA,0.058553,2.28,0.036993,51.72,0.913326,0.015417,2.59,0.02768,0.521851,50.71,3.9,2.38,0.633991,9.34,3.51,0.213102,NA,28.5,0.036111,527.04,1.59,0.63237,2.17,0.002291,1.41,0.206084,1.01,0.006381,0.007419,NA,0.006608,6.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-27,7531.66,1.42e-09,153.01,0.225081,220.41,107.86,48.01,2.69,16.1,1.26,NA,0.059057,2.23,0.039049,55.96,0.908495,0.016149,2.63,0.028306,0.093997,50.83,3.96,2.37,0.660039,9.49,3.58,0.213583,NA,28.55,0.037002,549.74,1.64,0.643418,2.25,0.002339,1.45,0.204103,1,0.006541,0.00753,NA,0.007108,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-28,7463.11,9.47e-10,151.72,0.22457,218.74,106.34,47.06,2.64,15.68,1.28,0.25675,0.058225,2.27,0.03919,54.03,0.918326,0.015878,2.67,0.027409,0.093997,52.45,3.95,2.78,0.659743,9.32,3.69,0.218028,NA,28.68,0.036133,541.32,1.62,0.641224,2.31,0.002313,1.44,0.206987,1.01,0.006379,0.007088,NA,0.006949,6.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-29,7761.24,1.2e-09,155.3,0.230217,224.81,109.52,48.88,2.8,16.27,1.31,0.26491,0.059152,2.34,0.041423,55.95,0.911284,0.016193,2.79,0.028357,0.093997,57.12,4.1,2.95,0.684368,9.76,4.01,0.220378,NA,29.46,0.037748,549.65,1.67,0.682447,2.35,0.002456,1.5,0.216149,1,0.006493,0.007325,NA,0.006933,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-30,7569.63,1.58e-09,152.54,0.226474,218.91,107.68,47.48,2.76,15.72,1.33,0.266647,0.059641,2.24,0.040425,54.77,0.914338,0.015505,2.79,0.027213,0.093997,55.23,3.96,2.96,0.784465,9.38,3.93,0.210308,NA,29.06,0.036477,544.45,1.64,0.63898,2.43,0.00232,1.47,0.204476,1,0.006093,0.00753,NA,0.006786,6.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-01,7424.29,7.17e-10,151.19,0.225333,216.17,104.29,47.71,2.78,15.5,1.25,0.276514,0.058082,2.17,0.039587,53.59,0.920466,0.01595,2.8,0.026469,0.093997,53.28,3.94,2.81,0.733723,9.29,3.81,0.206595,NA,28.03,0.036369,512.56,1.64,0.637483,2.5,0.002292,1.48,0.197244,1,0.007129,0.007709,NA,0.006655,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,7321.99,1.46e-09,149.06,0.219581,215.66,100.52,45.82,2.69,15.19,1.24,0.276598,0.056078,2.09,0.038056,54.03,0.913426,0.015247,2.98,0.025869,0.093997,51.8,3.87,2.06,0.744632,8.97,3.68,0.206849,NA,27.79,0.035721,564.05,1.59,0.617558,2.56,0.002235,1.49,0.18905,1,0.007442,0.007538,NA,0.006569,6.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,7320.15,8.82e-10,147.96,0.21987,212.86,95.96,45.38,2.7,15.31,1.29,0.288715,0.05598,2.13,0.037917,53.43,0.918385,0.015251,2.95,0.026051,0.093997,51.58,3.85,1.96,0.748777,8.99,3.7,0.204252,NA,27.46,0.03519,545.93,1.58,0.620031,2.65,0.002217,1.55,0.196692,1,0.006997,0.006708,NA,0.006631,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,7252.03,5.32e-10,146.75,0.216348,209.29,95.44,45.19,2.65,15.28,1.25,0.305307,0.055419,2.05,0.037405,53.05,0.920583,0.014428,2.83,0.026243,0.093997,50.81,3.78,1.52,0.747545,8.72,3.6,0.198277,NA,26.95,0.035285,495.4,1.59,0.596766,2.59,0.002208,1.8,0.183617,1.01,0.006946,0.005502,NA,0.006674,5.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,7448.31,4.85e-10,149.25,0.222928,213.29,95.93,45.3,2.7,15.76,1.3,0.316215,0.055518,2.03,0.037871,54.01,0.928758,0.014606,2.84,0.029639,0.093997,50.49,3.81,2.3,1,8.81,3.53,0.205403,NA,30.43,0.036278,509.81,1.62,0.615959,2.56,0.002223,1.92,0.18759,1.01,0.006913,0.004524,NA,0.006357,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,7547,5.94e-10,149.19,0.225505,213.22,97.01,45.67,2.74,15.71,1.38,0.32727,0.055028,2.09,0.038317,54.25,0.917837,0.014708,2.83,0.029767,0.093997,52.57,3.89,2.75,1.21,8.77,3.67,0.20538,NA,29.28,0.035972,505.82,1.65,0.618215,2.61,0.002226,1.97,0.194485,1,0.006964,0.004603,NA,0.006528,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,7556.24,6.78e-10,148.77,0.228445,212.65,96.35,45.64,2.74,15.67,1.45,0.323922,0.055068,2.06,0.038757,54.72,0.913731,0.014595,2.84,0.029783,0.093997,52.81,3.89,2.41,1.21,8.99,3.81,0.206012,NA,29.75,0.036137,501.17,1.64,0.622319,2.69,0.00223,1.95,0.190073,1.01,0.006887,0.004459,NA,0.006497,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-08,7564.35,5.69e-10,151.26,0.230435,214.36,97.45,45.95,2.76,15.67,1.61,0.335229,0.056132,2.06,0.038948,54.24,0.913494,0.014754,2.82,0.02967,0.093997,52.2,3.92,2.81,1.22,9.09,3.95,0.207669,NA,29.48,0.036379,504.44,1.66,0.644615,2.72,0.002238,1.85,0.190088,1.01,0.007189,0.004761,NA,0.006622,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,7400.9,5.24e-10,148.23,0.225452,209.85,95.46,44.94,2.67,15.45,1.56,0.333092,0.05445,2.09,0.037483,54.31,0.913553,0.014469,2.78,0.029581,0.093997,51.51,3.82,1.98,1.19,8.79,3.71,0.203468,NA,31.19,0.035435,499.82,1.62,0.616912,2.69,0.002208,1.83,0.18657,1.01,0.006889,0.005061,NA,0.00667,5.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,7278.12,4.91e-10,146.27,0.224302,208.3,96.4,44.64,2.62,14.96,1.48,0.334316,0.053607,2.27,0.036606,53.01,0.90327,0.014153,2.72,0.029124,0.093997,50.24,3.8,2.06,1.18,8.62,3.6,0.198782,NA,30.22,0.034763,506.8,1.6,0.592761,2.63,0.002204,1.75,0.176536,1.01,0.006256,0.005597,NA,0.006465,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,7217.43,3.98e-10,143.61,0.222053,207.18,94.64,43.95,2.58,14.82,1.58,0.340656,0.052692,2.18,0.036655,53.07,0.897208,0.014179,2.72,0.028996,0.093997,49.76,3.78,3.67,1.21,8.54,3.81,0.198682,NA,31.4,0.035277,489.76,1.58,0.591029,2.56,0.002185,1.74,0.177145,1,0.006059,0.008303,NA,0.0065,5.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,7243.13,5.42e-10,145.6,0.219859,207.71,93.07,44.08,2.6,14.82,1.77,0.346273,0.052721,2.12,0.036723,53.31,0.890331,0.013862,2.77,0.029506,0.093997,50.19,3.84,2.61,1.24,8.67,4.12,0.194711,NA,31.99,0.035401,493.53,1.61,0.59567,2.66,0.002188,1.86,0.175804,1.01,0.006254,0.007732,NA,0.006578,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,7269.68,4.71e-10,144.94,0.220755,211.09,93.38,44.45,2.63,14.88,1.77,0.348814,0.05299,2.08,0.037108,52.62,0.886737,0.014098,2.78,0.029495,0.093997,50.71,3.86,3.53,1.25,8.91,3.99,0.194403,NA,33.42,0.035967,510.73,1.61,0.61369,2.63,0.002175,1.91,0.188409,1,0.005871,0.007799,NA,0.006665,5.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,7124.67,6.75e-10,142.87,0.217356,207.5,93.03,43.72,2.58,14.51,1.68,0.353807,0.051673,2.01,0.036427,51.59,0.88144,0.013942,2.72,0.029833,0.093997,49.94,3.82,3.52,1.24,8.87,4.24,0.190683,NA,32.32,0.035291,508.61,1.59,0.590736,2.54,0.00217,1.87,0.18089,1.01,0.005483,0.007598,NA,0.006417,5.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-15,7152.3,7.32e-10,143.11,0.218601,207.36,93.48,43.76,2.57,14.49,1.68,0.35478,0.051398,2.09,0.036653,50.92,0.875646,0.014028,2.73,0.030607,0.093997,51.03,3.82,3.75,1.23,8.96,4.49,0.188382,NA,33.07,0.03538,493.96,1.47,0.598962,2.59,0.002154,1.88,0.185314,1.01,0.005607,0.006331,NA,0.006343,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,6932.48,3.86e-10,133.61,0.207225,197.15,89.6,40.37,2.38,13.56,1.67,0.35365,0.048549,1.98,0.034269,49.45,0.867596,0.013489,2.59,0.030874,0.093997,46.42,3.7,4.64,1.22,8.4,4.08,0.174812,NA,29.71,0.033951,461.63,1.43,0.562012,2.53,0.002121,1.87,0.175936,1.01,0.00508,0.007309,NA,0.006146,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,6640.52,6.16e-10,122.6,0.183699,177.41,81.01,37.08,2.21,12.39,1.54,0.34384,0.044053,1.76,0.0318,44.94,0.877391,0.012478,2.4,0.030572,NA,41.37,3.47,4.41,1.19,7.9,3.63,0.159694,0.000171,27.75,0.031043,415.16,1.35,0.524259,2.31,0.002018,1.81,0.155902,1,0.004642,0.006836,NA,0.00599,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,7276.8,4.11e-10,133.09,0.196176,189.73,86.33,40.78,2.46,13.54,1.6,0.379902,0.046013,1.88,0.034462,47.93,0.878437,0.013376,2.69,0.033246,NA,44.52,3.78,4.9,1.35,8.8,4.3,0.159214,0.000265,29.33,0.033601,467.95,1.44,0.562023,2.54,0.002183,1.9,0.168435,1,0.005368,0.006957,NA,0.006678,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,7202.84,2.77e-10,129.32,0.190819,187.63,85.54,39.92,2.47,13.45,1.51,0.381097,0.044964,1.82,0.033251,47.87,0.849637,0.013078,2.72,0.033331,NA,43.54,3.77,4.46,1.37,8.67,4.29,0.164387,0.000256,28.77,0.032319,481.31,1.4,0.546119,2.49,0.002123,2.05,0.168277,1.01,0.005097,0.006531,NA,0.006385,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-20,7218.82,2.62e-10,129.07,0.195316,188.17,88.53,40.29,2.5,13.57,1.6,0.380758,0.046269,1.92,0.034004,47.06,0.854488,0.013464,2.76,0.035397,NA,43.52,4.06,4.75,1.46,8.65,4.31,0.164922,0.000129,28.51,0.032923,490.35,1.36,0.55208,2.53,0.002075,2.16,0.171327,1.01,0.005428,0.006623,NA,0.006124,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
